index,case_id,item_id,kind,voice_tag,model,gender,speaker,status_code,guid,rtt_ms,audio_present,audio_bytes_len,audio_path,wav_ok,duration_sec,rms,peak,word_durations_key,word_durations_len,word_count,errors
10,a1240143-763c-43f1-ab54-5249c7aabfa8,T-0011,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:10,4291,True,80940,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0011_idx10_male_spk0_normal_ম_ঞ_ব_ড়_র_বউ_খ_ব_ভ_ল_র_ধ.wav,True,1.8343764172335602,5682.986442538548,32393.0,word_durations,6,6,
11,a3220695-1aee-46a6-a431-d457832b386b,T-0012,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:11,4804,True,86572,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0012_idx11_male_spk0_normal_ঋষ_বন_র_মধ_য_বস_ধ_য_ন_করছ_ন.wav,True,1.9620861678004535,5151.580717501929,32393.0,word_durations,6,6,
12,a0fa9468-1332-4de1-a2f4-efa394dc1a7e,T-0013,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:12,5349,True,97324,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0013_idx12_male_spk0_normal_জ_ঞ_ন_দ_ও_তব_ই_ম_ন_ব_ড়ব.wav,True,2.2058956916099772,4498.019907300549,32393.0,word_durations,5,5,
13,6fb7e938-42b5-418f-a446-9160f4d2542e,T-0014,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:13,5644,True,79916,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0014_idx13_male_spk0_normal_শশ_খ_ত_আম_র_খ_ব_ভ_ল_ল_গ.wav,True,1.811156462585034,4601.94827473945,32393.0,word_durations,6,6,
14,faaa8189-62ad-47ab-86c7-fca3c28ef556,T-0015,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:14,5973,True,80940,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0015_idx14_male_spk0_normal_স_ত_সক_ল_ঘ_ম_থ_ক_উঠব.wav,True,1.8343764172335602,4694.026891157001,32393.0,word_durations,5,5,
15,83a2928f-0672-4b96-9719-800a46660ecc,T-0016,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:15,6363,True,99884,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0016_idx15_male_spk0_normal_ঔষধ_র_দ_ম_আজক_ল_অন_ক_ব_শ.wav,True,2.2639455782312927,5137.99383921847,32393.0,word_durations,5,5,
16,74909342-bc64-4729-be89-2994eeae69e2,T-0017,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:16,6714,True,108588,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0017_idx16_male_spk0_normal_ঐর_বত_হল_স_বর_গ_র_ব_শ_ল_হ_ত.wav,True,2.461315192743764,4914.881069381861,32393.0,word_durations,5,5,
17,3e0c4929-869d-478a-8c4a-8bc34e24bebc,T-0018,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:17,7059,True,100908,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0018_idx17_male_spk0_normal_ঊষ_লগ_ন_স_র_য_দয়_দ_খ_য_য়.wav,True,2.2871655328798184,5446.677541430519,32393.0,word_durations,5,5,
18,29ef1eb0-2167-4fb2-9f52-f45cfbd00cab,T-0019,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:18,7396,True,78380,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0019_idx18_male_spk0_normal_ঈশ_ন_ক_ণ_ক_ল_ম_ঘ_জম_ছ.wav,True,1.7763265306122449,5255.148328628065,32393.0,word_durations,5,5,
19,f41784ab-d8e9-4358-a767-6fe4064db85a,T-0020,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:19,7759,True,77868,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0020_idx19_male_spk0_normal_খই_ভ_জ_খ_ত_ম_চম_চ_ল_গ.wav,True,1.7647165532879818,6300.963441147115,32393.0,word_durations,5,5,
20,240c72cc-786a-486a-9d99-779669cb2f3f,T-0021,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:20,8086,True,71724,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0021_idx20_male_spk0_normal_ঝ_ড়_ভর_আম_ন_য়_এস.wav,True,1.6253968253968254,6264.205980853728,32393.0,word_durations,5,5,
21,d5fc6fcd-deac-4e9f-9f8c-85194b9af4cc,T-0022,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:21,8496,True,100908,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0022_idx21_male_spk0_normal_ঠ_ক_ম_র_ত_র_পকথ_র_গল_প_বল_ন.wav,True,2.2871655328798184,4920.521396364779,32393.0,word_durations,5,5,
22,a80df8d9-2535-47d1-a725-de22deb75c8c,T-0023,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:22,8734,True,73772,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0023_idx22_male_spk0_normal_ঢ_ল_ব_জ_ঢ_ঢ_কর.wav,True,1.6718367346938776,4652.058049785982,32393.0,word_durations,5,5,
23,2f48f92e-3ba8-446a-9e11-7adf89f57f70,T-0024,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:23,9134,True,95276,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0024_idx23_male_spk0_normal_থল_হ_ত_ব_জ_র_চল_ব_জ_র_করত.wav,True,2.159455782312925,5561.96733068027,32393.0,word_durations,6,6,
24,b352847e-0430-411e-a1d6-ea21c20f0fb7,T-0025,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:24,9508,True,86572,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0025_idx24_male_spk0_normal_ফল_খ_ওয়_শর_র_র_জন_য_খ_ব_ভ_ল.wav,True,1.9620861678004535,5208.7719567903705,32393.0,word_durations,6,6,
25,842bd47b-b862-47b9-9350-8496a8fe2c5c,T-0026,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:25,9874,True,93228,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0026_idx25_male_spk0_normal_ভয়_প_য়_ন_আম_ত_আছ.wav,True,2.1130158730158732,4556.398603296401,32393.0,word_durations,6,6,
26,ff7fe6c6-8214-45f7-b8ba-9cc1c5e67d57,T-0027,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:26,10226,True,104492,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0027_idx26_male_spk0_normal_ব_গ_ন_ন_ন_র_ব_রঙ_র_ফ_ল_ফ_ট_ছ.wav,True,2.36843537414966,4458.377857889242,32393.0,word_durations,6,6,
27,d1acecde-3af7-4647-95bf-bd88fdec5820,T-0028,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:27,10624,True,115244,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0028_idx27_male_spk0_normal_হঠ_ৎ_চ_ৎক_র_কর_ন_সব_ই_ঘ_ম_চ_ছ.wav,True,2.6122448979591835,4644.343512677546,32393.0,word_durations,6,6,
28,39d3533e-d137-413b-9320-206c952e7555,T-0029,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:28,10992,True,98348,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0029_idx28_male_spk0_normal_দ_খ_কর_ন_সব_ঠ_ক_হয়_য_ব.wav,True,2.2291156462585033,4335.097721724042,32393.0,word_durations,6,6,
29,53cca4cb-92f8-4568-8c22-80f3a27aa808,T-0030,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:29,11373,True,92204,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0030_idx29_male_spk0_normal_চ_দ_ম_ম_আজ_আক_শ_ন_ই.wav,True,2.089795918367347,4295.417434005311,32392.0,word_durations,5,5,
30,f576746f-f565-49db-9f5a-26ed994300e3,T-0031,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:30,11697,True,101420,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0031_idx30_male_spk0_normal_ব_র_হ_মণ_ভ_জন_শ_ষ_ব_শ_র_ম_ন_চ_ছ_ন.wav,True,2.2987755102040817,3965.893901193922,32393.0,word_durations,5,5,
31,2b8cd861-9aff-4daf-87f8-7c506f6668be,T-0032,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:31,12126,True,111660,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0032_idx31_male_spk0_normal_ম_নচ_ত_র_চ_হ_ন_ত_স_থ_নট_খ_জ_ব_র_কর.wav,True,2.5309750566893423,4392.914698352385,32393.0,word_durations,6,6,
32,a27dfbfe-c9a5-4542-aa9b-da4e17c1e9fb,T-0033,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:32,12403,True,104492,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0033_idx32_male_spk0_normal_স_ক_ল_র_মধ_য_হ_ন_ব_রত_এখন_শ_র_হল.wav,True,2.36843537414966,5254.49223342354,32393.0,word_durations,6,6,
33,9a0cf982-af98-40bc-86eb-1b096d617010,T-0034,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:33,12760,True,93228,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0034_idx33_male_spk0_normal_অপর_হ_ণ_ব_ল_য়_আক_শ_ল_ল_হয়_য_য়.wav,True,2.1130158730158732,6571.231213992864,32393.0,word_durations,6,6,
34,6265bc1b-31a4-4d24-92f3-a45bc87549fd,T-0035,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:34,13145,True,90156,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0035_idx34_male_spk0_normal_সব_ইক_সভ_য়_আহ_ব_ন_জ_ন_ন_হয়_ছ.wav,True,2.043356009070295,5624.880099976866,32393.0,word_durations,5,5,
35,a9df0046-7228-40d1-9e4a-aa4437fcf882,T-0036,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:35,13462,True,100396,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0036_idx35_male_spk0_normal_ড_ক_ত_র_বলল_ন_জ_হ_ব_ব_র_কর_ন.wav,True,2.2755555555555556,4340.4618786889905,32393.0,word_durations,5,5,
36,6354dfb3-5dba-49e5-80d7-c9aac77972f3,T-0037,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:36,13767,True,93740,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0037_idx36_male_spk0_normal_খবরট_শ_ন_স_ব_হ_বল_হয়_পড়ল.wav,True,2.124625850340136,5028.44920897848,32393.0,word_durations,6,6,
37,8507923f-bb07-4b0f-8cdc-b87f80d1bcff,T-0038,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:37,14235,True,112172,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0038_idx37_male_spk0_normal_সব_র_স_থ_সদয়_ব_যবহ_র_কর_উচ_ত.wav,True,2.5425850340136056,4848.190720380506,32393.0,word_durations,6,6,
38,52100ed7-73b7-4a43-b0bc-5eead9889347,T-0039,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:38,14482,True,103468,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0039_idx38_male_spk0_normal_আক_শ_ব_দ_য_ৎ_চমক_চ_ছ_ব_ষ_ট_হব.wav,True,2.345215419501134,4364.5637108137,32393.0,word_durations,5,5,
39,ee0a8b03-8f2b-4e39-ad00-2139f51585b6,T-0040,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:39,14846,True,98860,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0040_idx39_male_spk0_normal_উদ_ভ_দ_ব_জ_ঞ_ন_আম_র_প_র_য়_ব_ষয়.wav,True,2.2407256235827666,4366.075328716647,32393.0,word_durations,5,5,
40,cbf0d4aa-75eb-44fc-a346-c2ed36edbafc,T-0041,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:40,15176,True,96300,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0041_idx40_male_spk0_normal_জ_বন_র_উত_থ_ন_পতন_ম_ন_ন_ত_হয়.wav,True,2.182675736961451,5307.741661591051,32393.0,word_durations,6,6,
41,411b71af-b143-49ed-93b4-8babe6cdfd61,T-0042,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:41,15535,True,85036,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0042_idx41_male_spk0_normal_আত_মব_শ_ব_স_থ_কল_সব_কর_সম_ভব.wav,True,1.9272562358276644,5197.528028280636,32393.0,word_durations,5,5,
42,4420dc24-5c1b-41a6-be96-0e80531e4885,T-0043,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:42,15851,True,98348,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0043_idx42_male_spk0_normal_প_ক_র_অন_ক_পদ_ম_ফ_ল_ফ_ট_ছ.wav,True,2.2291156462585033,4880.65367470999,32393.0,word_durations,5,5,
43,de4712ef-3ef7-4920-aad7-ad6a92778d06,T-0044,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:43,16212,True,81964,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0044_idx43_male_spk0_normal_আগ_ন_সব_প_ড়_ভস_ম_হয়_গ_ল.wav,True,1.8575963718820863,4886.192618122172,32393.0,word_durations,6,6,
44,58961968-4cad-4e89-a489-505d426636e4,T-0045,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:44,16536,True,97324,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0045_idx44_male_spk0_normal_শহ_দদ_র_আমর_শ_রদ_ধ_ভর_স_মরণ_কর.wav,True,2.2058956916099772,5489.327737786199,32393.0,word_durations,5,5,
45,77f2869f-45e6-47ae-bcfa-8a1666b4d26d,T-0046,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:45,16874,True,69164,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0046_idx45_male_spk0_normal_শ_মশ_ন_ঘ_ট_চ_ত_জ_বলছ.wav,True,1.5673469387755101,4627.111025499955,32393.0,word_durations,4,4,
46,d3562c09-7a1c-41fc-9864-934893127acd,T-0047,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:46,17202,True,90156,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0047_idx46_male_spk0_normal_পর_ক_ষ_র_প_রশ_ন_খ_ব_কঠ_ন_হয়_ছ.wav,True,2.043356009070295,4351.956346509648,32393.0,word_durations,5,5,
47,31811df9-32cf-414d-bce8-106224f700f7,T-0048,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:47,17564,True,110636,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0048_idx47_male_spk0_normal_র_স_ত_র_ধ_র_ক_ষ_ণচ_ড়_গ_ছট_স_ন_দর.wav,True,2.507755102040816,4879.21968056073,32393.0,word_durations,5,5,
48,9b223427-a0b7-4ddc-976e-31d28a65788c,T-0049,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:48,17885,True,74284,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0049_idx48_male_spk0_normal_আম_র_খ_ব_জল_ত_ষ_ণ_প_য়_ছ.wav,True,1.6834467120181407,4958.882486329694,32393.0,word_durations,5,5,
49,277ced43-eba9-46f5-b27b-d3d25a6f3546,T-0050,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:49,18243,True,104492,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0050_idx49_male_spk0_normal_আজক_র_আবহ_ওয়_ব_শ_উষ_ণ_ও_আর_দ_র.wav,True,2.36843537414966,4790.877344120731,32393.0,word_durations,6,6,
50,544c4b99-46bc-4259-a39d-caf0a8c94906,T-0051,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:50,18568,True,93228,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0051_idx50_male_spk0_normal_এই_নকশ_ট_খ_ব_স_ক_ষ_ম_ক_র_ক_জ_কর.wav,True,2.1130158730158732,5001.084294816721,32393.0,word_durations,6,6,
51,2e4f59b5-dc6d-4d08-a990-c907d74da9fd,T-0052,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:51,18969,True,108076,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0052_idx51_male_spk0_normal_র_ন_লক_ষ_ম_ব_ঈ_ছ_ল_ন_স_হস_য_দ_ধ.wav,True,2.449705215419501,5037.179033530181,32393.0,word_durations,6,6,
52,cbd99946-61c4-4fcc-bf98-8ea21f09e4d4,T-0053,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:52,19261,True,80428,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0053_idx52_male_spk0_normal_জ_বন_র_লক_ষ_য_স_থ_র_কর_আগ.wav,True,1.822766439909297,6042.206306423833,32393.0,word_durations,5,5,
53,ef994c33-8847-43c9-ba32-23c77272ae1a,T-0054,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:53,19633,True,92716,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0054_idx53_male_spk0_normal_আগ_ম_ক_ল_থ_ক_ব_র_ষ_ক_পর_ক_ষ_শ_র.wav,True,2.10140589569161,4585.218638783545,32393.0,word_durations,5,5,
54,7177ceea-e5a8-42b3-b2d7-d08f6ea32bfb,T-0055,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:54,19950,True,68140,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0055_idx54_male_spk0_normal_ক_ষম_একট_মহৎ_গ_ণ.wav,True,1.5441269841269842,4799.559857630651,32393.0,word_durations,4,4,
55,5fd64f32-a5d3-4a94-9cf5-952ad70dcf93,T-0056,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:55,20450,True,77356,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0056_idx55_male_spk0_normal_প_জ_য়_সব_ই_অঞ_জল_দ_চ_ছ.wav,True,1.7531065759637188,5365.615674593272,32393.0,word_durations,4,4,
56,7bd82d6b-8cda-4c9e-9512-59c26b1d1486,T-0057,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:56,20689,True,113196,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0057_idx56_male_spk0_normal_ব_ল_য়_৩৯ট_ব_যঞ_জনবর_ণ_আছ.wav,True,2.5658049886621317,5323.011269657272,32393.0,word_durations,5,4,
57,0cf4eb9e-47b3-412d-9b3a-0c095f4fd04b,T-0058,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:57,21029,True,93740,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0058_idx57_male_spk0_normal_ব_জ_ঞ_ন_আশ_র_ব_দ_ন_অভ_শ_প.wav,True,2.124625850340136,4194.755320356662,32393.0,word_durations,5,4,
58,693ebb2f-6d47-4a52-b64f-1b206745836f,T-0059,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:58,21411,True,86060,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0059_idx58_male_spk0_normal_স_ভয়_অজ_ঞ_ন_হয়_পড়_গ_ল.wav,True,1.9504761904761905,5384.796105479435,32393.0,word_durations,6,6,
59,7f183a90-186a-4f94-b3a3-64db386569f6,T-0060,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:59,21718,True,71724,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0060_idx59_male_spk0_normal_ত_ক_ম_থ_য_স_ন_ত_বন_দ_ও_ন.wav,True,1.6253968253968254,4672.080592239336,32393.0,word_durations,5,5,
60,89b5e2f9-2809-45a6-93c9-ffafdda5404d,T-0061,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:60,22081,True,92716,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0061_idx60_male_spk0_normal_ত_ম_র_ন_ম_ক_আম_ক_বল_ত.wav,True,2.10140589569161,5426.165302994012,32393.0,word_durations,6,6,
61,a1184021-4715-44fa-9751-6ce94019cd09,T-0062,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:61,22536,True,78380,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0062_idx61_male_spk0_normal_ত_ম_ক_আজ_আম_দ_র_স_থ_য_ব.wav,True,1.7763265306122449,5338.449923594766,32393.0,word_durations,6,6,
62,5ca63ae2-e9a6-4697-8a8b-fb28e2fb4539,T-0063,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:62,22803,True,78892,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0063_idx62_male_spk0_normal_ত_ম_য_ব_ন_ক_ন_য_ব_ন.wav,True,1.787936507936508,5689.821709989437,32393.0,word_durations,6,6,
63,3b482f41-74ec-49d1-86e5-da183071d9b7,T-0064,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:63,23168,True,90156,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0064_idx63_male_spk0_normal_আহ_ক_স_ন_দর_প_খ_ট.wav,True,2.043356009070295,4409.931040703243,32393.0,word_durations,4,4,
64,cd382670-f73c-48d4-b204-30f86f8c710c,T-0065,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:64,23550,True,109612,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0065_idx64_male_spk0_normal_হ_য়_হ_য়_আম_র_সব_শ_ষ_হয়_গ_ল.wav,True,2.48453514739229,4479.989410359354,32393.0,word_durations,7,7,
65,1c7bbee2-a1f5-41e2-a7bf-887ed30d0ef9,T-0066,normal,male_spk0,vits,male,0,200,-J6SjNidQeYo7KSFAyXD:vits:m:0:65,23900,True,102956,outputs/20260222_102018_65d5aec2/audio/male_spk0/T-0066_idx65_male_spk0_normal_ছ_এত_ন_র_জ_য়গ_য়_থ_ক_ন.wav,True,2.3336054421768706,4889.995852829243,32393.0,word_durations,6,6,
